filename	ESS_dataRecordingUuid	ESS_inSessionRecordingNum
eeg/sub-09_ses-01_task-Drive_run-1_eeg.set	51e4d649-2e4a-4c0f-bf99-f31cf83a6123	1
eeg/sub-09_ses-01_task-Drive_run-2_eeg.set	0bf40733-922b-445d-adbe-e70c02155fa3	1
