filename	ESS_dataRecordingUuid	ESS_inSessionRecordingNum
eeg/sub-18_ses-01_task-Drive_run-1_eeg.set	186a86a4-affd-4234-8541-3169f3526595	1
eeg/sub-18_ses-01_task-Drive_run-2_eeg.set	6de9410c-81fb-45a5-b31a-c215f557bf5a	1
