onset	duration	sample	value
3.0322265625	n/a	3106	3111
3.0322265625	n/a	3106	1211
3.0322265625	n/a	3106	3200
3.0322265625	n/a	3106	3310
3.0322265625	n/a	3106	4230
3.1044921875	n/a	3180	2621
5.6044921875	n/a	5740	2622
7.9970703125	n/a	8190	4210
12.6435546875	n/a	12948	1121
13.4541015625	n/a	13778	4230
13.609375	n/a	13937	4311
13.6767578125	n/a	14006	1122
16.9658203125	n/a	17374	4210
17.7392578125	n/a	18166	4312
23.2021484375	n/a	23760	1111
24.0693359375	n/a	24648	4311
24.1015625	n/a	24681	4220
24.1240234375	n/a	24704	1112
25.677734375	n/a	26295	4210
26.3720703125	n/a	27006	4312
26.412109375	n/a	27047	4230
29.572265625	n/a	30283	4210
33.6669921875	n/a	34476	1111
34.2216796875	n/a	35044	4311
34.2548828125	n/a	35078	1112
34.41796875	n/a	35245	4220
35.8916015625	n/a	36754	4210
36.3125	n/a	37185	4312
43.9384765625	n/a	44994	1121
44.8935546875	n/a	45972	4311
44.9609375	n/a	46041	1122
44.982421875	n/a	46063	4230
46.60546875	n/a	47725	4210
47.5986328125	n/a	48742	4312
48.0302734375	n/a	49184	3200
48.353515625	n/a	49515	2621
54.708984375	n/a	56023	1111
55.6865234375	n/a	57024	4311
55.7314453125	n/a	57070	4220
55.7529296875	n/a	57092	1112
56.853515625	n/a	58219	2622
57.4296875	n/a	58809	4210
58.2626953125	n/a	59662	4230
62.4560546875	n/a	63956	4210
64.40234375	n/a	65949	4312
65.58203125	n/a	67157	1111
66.4814453125	n/a	68078	4311
66.4931640625	n/a	68090	4220
66.537109375	n/a	68135	1112
68.32421875	n/a	69965	4210
68.986328125	n/a	70643	4312
69.7900390625	n/a	71466	4230
70.923828125	n/a	72627	4210
76.4453125	n/a	78281	1121
77.255859375	n/a	79111	4230
77.2666015625	n/a	79122	4311
77.322265625	n/a	79179	1122
79.0595703125	n/a	80958	4210
79.6220703125	n/a	81534	4312
87.306640625	n/a	89403	1111
88.216796875	n/a	90335	4311
